year,conm,직명코드,직명,name_ts,name,regist_num,birthdate
2018,(주)오리온,751,사외이사(감사위원),김은호,김은호,709-81-00727,195811
2018,(주)오리온,751,사외이사(감사위원),김홍일,김홍일,709-81-00727,195601
2018,(주)오리온,751,사외이사(감사위원),박종구,박종구,709-81-00727,195205
2019,(주)오리온,751,사외이사(감사위원),이욱,이욱,709-81-00727,195903
2019,(주)오리온,751,사외이사(감사위원),김홍일,김홍일,709-81-00727,195901
2019,(주)오리온,751,사외이사(감사위원),김은호,김은호,709-81-00727,195811
2017,(주)오리온홀딩스,721,사외이사,강찬우,강찬우,106-81-04036,196311
2018,(주)오리온홀딩스,721,사외이사,강찬우,강찬우,106-81-04036,196311
2019,(주)오리온홀딩스,751,사외이사(감사위원),김종양,김종양,106-81-04036,196110
2019,(주)오리온홀딩스,751,사외이사(감사위원),강찬우,강찬우,106-81-04036,196311
2019,(주)오리온홀딩스,751,사외이사(감사위원),김영기,김영기,106-81-04036,195609
2017,(주)오리콤,721,사외이사,유관희,유관희,211-81-34531,195206
2017,(주)오리콤,751,사외이사(감사위원),박선현,박선현,211-81-34531,197507
2017,(주)오리콤,721,사외이사,김성호,김성호,211-81-34531,195003
2018,(주)오리콤,751,사외이사(감사위원),이제호,이제호,211-81-34531,196512
2018,(주)오리콤,751,사외이사(감사위원),유관희,유관희,211-81-34531,195206
2019,(주)오리콤,751,사외이사(감사위원),박선현,박선현,211-81-34531,197507
2019,(주)오리콤,751,사외이사(감사위원),이제호,이제호,211-81-34531,196512
2019,(주)오리콤,751,사외이사(감사위원),유관희,유관희,211-81-34531,195206
2018,(주)오리콤,751,사외이사(감사위원),박선현,박선현,211-81-34531,197507
2017,(주)오스테오닉,721,사외이사,서정욱,서정욱,113-86-57540,196204
2018,(주)오스테오닉,721,사외이사,서정욱,서정욱,113-86-57540,196204
2017,(주)오스템,721,사외이사,이동림,이동림,312-81-07773,195111
2018,(주)오스템,721,사외이사,이동림,이동림,312-81-07773,195111
2019,(주)오스템,721,사외이사,명장호,명장호,312-81-07773,197509
2017,(주)오이솔루션,721,사외이사,이종경,이종경,409-81-76875,197104
2017,(주)오이솔루션,721,사외이사,김지수,김지수,409-81-76875,194805
2018,(주)오이솔루션,721,사외이사,김용민,김용민,409-81-76875,195001
2018,(주)오이솔루션,721,사외이사,이종경,이종경,409-81-76875,197104
2018,(주)오이솔루션,721,사외이사,김지수,김지수,409-81-76875,194805
2019,(주)오이솔루션,721,사외이사,김용민,김용민,409-81-76875,195001
2019,(주)오이솔루션,721,사외이사,김지수,김지수,409-81-76875,194805
2019,(주)오이솔루션,721,사외이사,이종경,이종경,409-81-76875,197104
2017,(주)오텍,721,사외이사,장서일,장서일,211-86-39754,196206
2018,(주)오텍,721,사외이사,장서일,장서일,211-86-39754,196206
2019,(주)오텍,721,사외이사,오명도,오명도,211-86-39754,195605
2017,(주)오파스넷,721,사외이사,조현재,조현재,204-81-88475,196011
2018,(주)오파스넷,721,사외이사,조현재,조현재,204-81-88475,196011
2019,(주)오파스넷,721,사외이사,신동훈,신동훈,204-81-88475,197101
2017,(주)오픈베이스,721,사외이사,황서광,황서광,220-81-29255,195704
2018,(주)오픈베이스,721,사외이사,한기철,한기철,220-81-29255,195501
2018,(주)오픈베이스,721,사외이사,황서광,황서광,220-81-29255,195704
2019,(주)오픈베이스,721,사외이사,황서광,황서광,220-81-29255,195704
2019,(주)오픈베이스,721,사외이사,한기철,한기철,220-81-29255,195501
2018,(주)오하임아이엔티,721,사외이사,박장흠,박장흠,351-86-01217,197712
2019,(주)오하임아이엔티,721,사외이사,박종흠,박종흠,351-86-01217,197712
2018,(주)온코퀘스트파마슈티컬,721,사외이사,문창기,문창기,615-81-03939,197103
2018,(주)온코퀘스트파마슈티컬,721,사외이사,유철근,유철근,615-81-03939,195705
2019,(주)온코퀘스트파마슈티컬,721,사외이사,문창기,문창기,615-81-03939,197103
2017,(주)온코퀘스트파마슈티컬,721,사외이사,고영상,고영상,615-81-03939,197306
2017,(주)옵트론텍,721,사외이사,이수정,이수정,314-81-26169,198007
2017,(주)옵트론텍,721,사외이사,김준환,김준환,314-81-26169,196503
2018,(주)옵트론텍,721,사외이사,김준환,김준환,314-81-26169,196503
2018,(주)옵트론텍,721,사외이사,이수정,이수정,314-81-26169,198007
2018,(주)옵트론텍,721,사외이사,이성근,이성근,314-81-26169,196311
2019,(주)옵트론텍,721,사외이사,이수정,이수정,314-81-26169,198007
2019,(주)옵트론텍,721,사외이사,이성근,이성근,314-81-26169,196311
2018,(주)옵티팜,751,사외이사(감사위원),조영국,조영국,124-81-75413,196910
2018,(주)옵티팜,751,사외이사(감사위원),김영호,김영호,124-81-75413,197708
2018,(주)옵티팜,751,사외이사(감사위원),박재완,박재완,124-81-75413,198001
2019,(주)옵티팜,751,사외이사(감사위원),김영호,김영호,124-81-75413,197708
2019,(주)옵티팜,751,사외이사(감사위원),박재완,박재완,124-81-75413,198001
2018,(주)와이비엠넷,721,사외이사,이병철,이병철,220-81-89608,195904
2019,(주)와이비엠넷,721,사외이사,이병철,이병철,220-81-89608,195904
2017,(주)와이비엠넷,721,사외이사,이병철,이병철,220-81-89608,195904
2017,(주)와이솔,721,사외이사,오세경,오세경,135-81-98089,195803
2017,(주)와이솔,721,사외이사,임형규,임형규,135-81-98089,196807
2018,(주)와이솔,721,사외이사,서광석,서광석,135-81-98089,195511
2019,(주)와이솔,721,사외이사,서광석,서광석,135-81-98089,195511
2017,(주)와이엔텍,721,사외이사,옥종석,옥종석,417-81-05459,194108
2018,(주)와이엔텍,721,사외이사,옥종석,옥종석,417-81-05459,194108
2019,(주)와이엔텍,721,사외이사,박정찬,박정찬,417-81-05459,195410
2017,(주)와이오엠,721,사외이사,김용협,김용협,120-81-86413,195805
2017,(주)와이오엠,721,사외이사,김종기,김종기,120-81-86413,196507
2018,(주)와이오엠,721,사외이사,정순민,정순민,120-81-86413,196703
2018,(주)와이오엠,721,사외이사,케이스럴너,케이스럴너,120-81-86413,195610
2018,(주)와이오엠,721,사외이사,압둘가팔,압둘가팔,120-81-86413,194012
2019,(주)와이오엠,721,사외이사,정순현,정순현,120-81-86413,196705
2019,(주)와이오엠,721,사외이사,정순민,정순민,120-81-86413,196703
2019,(주)와이오엠,721,사외이사,왕난,왕난,120-81-86413,196302
2018,(주)와이제이엠게임즈,721,사외이사,김학균,김학균,204-81-85390,197406
2019,(주)와이제이엠게임즈,721,사외이사,김학균,김학균,204-81-85390,197406
2017,(주)와이제이엠게임즈,721,사외이사,김학균,김학균,204-81-85390,197406
2017,(주)와이즈버즈,721,사외이사,이장원,이장원,703-86-00909,196801
2018,(주)와이즈버즈,721,사외이사,이장원,이장원,703-86-00909,196801
2019,(주)와이즈버즈,721,사외이사,이장원,이장원,703-86-00909,196801
2017,(주)와이지-원,721,사외이사,김종훈,김종훈,122-81-16515,195303
2018,(주)와이지-원,721,사외이사,김종훈,김종훈,122-81-16515,195303
2019,(주)와이지-원,721,사외이사,김종훈,김종훈,122-81-16515,195303
2017,(주)와이지엔터테인먼트,721,사외이사,ANDREW YUE WU,ANDREWYUEWU,105-81-91810,195607
2017,(주)와이지엔터테인먼트,721,사외이사,TANG XIAOMING,TANGXIAOMING,105-81-91810,197412
2017,(주)와이지엔터테인먼트,721,사외이사,박상훈,박상훈,105-81-91810,196103
2017,(주)와이지엔터테인먼트,721,사외이사,이호상,이호상,105-81-91810,197101
2018,(주)와이지엔터테인먼트,721,사외이사,박상훈,박상훈,105-81-91810,196103
2018,(주)와이지엔터테인먼트,721,사외이사,조영봉,조영봉,105-81-91810,196904
2018,(주)와이지엔터테인먼트,721,사외이사,이호상,이호상,105-81-91810,197101
2018,(주)와이지엔터테인먼트,721,사외이사,TANG XIAOMING,TANGXIAOMING,105-81-91810,197412
2019,(주)와이지엔터테인먼트,721,사외이사,TANG  XIAOMING,TANGXIAOMING,105-81-91810,197412
2019,(주)와이지엔터테인먼트,721,사외이사,조영봉,조영봉,105-81-91810,196904
2019,(주)와이지엔터테인먼트,721,사외이사,이호상,이호상,105-81-91810,197101
2017,(주)와이지플러스,721,사외이사,장진호,장진호,120-81-67338,196503
2018,(주)와이지플러스,721,사외이사,김도영,김도영,120-81-67338,196802
2018,(주)와이지플러스,721,사외이사,장진호,장진호,120-81-67338,196503
2017,(주)와이지플러스,721,사외이사,김도영,김도영,120-81-67338,196802
2019,(주)와이지플러스,721,사외이사,김도영,김도영,120-81-67338,196802
2017,(주)와이티엔,721,사외이사,유준수,유준수,102-81-32883,196008
2017,(주)와이티엔,721,사외이사,곽채기,곽채기,102-81-32883,196104
2018,(주)와이티엔,721,사외이사,하응백,하응백,102-81-32883,196103
2018,(주)와이티엔,721,사외이사,유준수,유준수,102-81-32883,196008
2018,(주)와이티엔,721,사외이사,곽채기,곽채기,102-81-32883,196104
2019,(주)와이티엔,721,사외이사,하응백,하응백,102-81-32883,196103
2019,(주)와이티엔,721,사외이사,곽채기,곽채기,102-81-32883,196104
2019,(주)와이티엔,721,사외이사,유준수,유준수,102-81-32883,196008
2017,(주)우노앤컴퍼니,721,사외이사,이충식,이충식,418-81-19261,195802
2017,(주)우노앤컴퍼니,721,사외이사,이상희,이상희,418-81-19261,195706
2017,(주)우노앤컴퍼니,721,사외이사,강희주,강희주,418-81-19261,195508
2018,(주)우노앤컴퍼니,721,사외이사,강희주,강희주,418-81-19261,195508
2018,(주)우노앤컴퍼니,721,사외이사,이충식,이충식,418-81-19261,195802
2018,(주)우노앤컴퍼니,721,사외이사,이상희,이상희,418-81-19261,195706
2019,(주)우노앤컴퍼니,721,사외이사,이상희,이상희,418-81-19261,195706
2019,(주)우노앤컴퍼니,721,사외이사,이충식,이충식,418-81-19261,195802
2019,(주)우노앤컴퍼니,721,사외이사,강희주,강희주,418-81-19261,195508
2019,(주)우리금융지주,751,사외이사(감사위원),노성태,노성태,398-87-01116,194609
2019,(주)우리금융지주,721,사외이사,박상용,박상용,398-87-01116,195102
2019,(주)우리금융지주,751,사외이사(감사위원),정찬형,정찬형,398-87-01116,195602
2019,(주)우리금융지주,721,사외이사,전지평,전지평,398-87-01116,196602
2019,(주)우리금융지주,721,사외이사,첨문악,첨문악,398-87-01116,196211
2019,(주)우리금융지주,751,사외이사(감사위원),장동우,장동우,398-87-01116,196701
2017,(주)우리넷,721,사외이사,함준호,함준호,124-81-68611,196212
2019,(주)우리넷,721,사외이사,홍석철,홍석철,124-81-68611,195805
2017,(주)우리로,721,사외이사,신규식,신규식,410-81-48141,197011
2017,(주)우성사료,721,사외이사,강태원,강태원,305-81-20439,195602
2018,(주)우성사료,721,사외이사,강태원,강태원,305-81-20439,195602
2019,(주)우성사료,721,사외이사,서민우,서민우,305-81-20439,198202
2018,(주)우신시스템,721,사외이사,신일수,신일수,107-81-36263,195702
2018,(주)우신시스템,721,사외이사,송영규,송영규,107-81-36263,195210
2017,(주)우신시스템,721,사외이사,신일수,신일수,107-81-36263,195702
2019,(주)우신시스템,721,사외이사,송영규,송영규,107-81-36263,195210
2019,(주)우양,721,사외이사,박종인,박종인,309-81-01598,196306
2017,(주)우정바이오,721,사외이사,이지우,이지우,810-86-00018,196006
2018,(주)우정바이오,721,사외이사,이지우,이지우,810-86-00018,196006
2019,(주)우정바이오,721,사외이사,이지우,이지우,810-86-00018,196006
2017,(주)우주일렉트로닉스,721,사외이사,금영탁,금영탁,124-81-65313,195210
2017,(주)우주일렉트로닉스,721,사외이사,임흥수,임흥수,124-81-65313,195008
2018,(주)우주일렉트로닉스,721,사외이사,임흥수,임흥수,124-81-65313,195008
2018,(주)우주일렉트로닉스,721,사외이사,금영탁,금영탁,124-81-65313,195210
2018,(주)우주일렉트로닉스,721,사외이사,이집중,이집중,124-81-65313,195307
2019,(주)우주일렉트로닉스,721,사외이사,임흥수,임흥수,124-81-65313,195008
2019,(주)우주일렉트로닉스,721,사외이사,이집중,이집중,124-81-65313,195307
2019,(주)우주일렉트로닉스,721,사외이사,금영탁,금영탁,124-81-65313,195210
2017,(주)우주일렉트로닉스,721,사외이사,이집중,이집중,124-81-65313,195307
2017,(주)우진,751,사외이사(감사위원),김자호,김자호,135-81-05713,194512
2017,(주)우진,751,사외이사(감사위원),장재형,장재형,135-81-05713,196903
2017,(주)우진,751,사외이사(감사위원),진동혁,진동혁,135-81-05713,197511
2018,(주)우진,751,사외이사(감사위원),김자호,김자호,135-81-05713,194512
2018,(주)우진,751,사외이사(감사위원),장재형,장재형,135-81-05713,196903
2019,(주)우진,751,사외이사(감사위원),김자호,김자호,135-81-05713,194512
2019,(주)우진,751,사외이사(감사위원),서병호,서병호,135-81-05713,197311
2019,(주)우진,751,사외이사(감사위원),진동혁,진동혁,135-81-05713,197511
2018,(주)우진,751,사외이사(감사위원),진동혁,진동혁,135-81-05713,197511
2018,(주)우진아이엔에스,721,사외이사,정시영,정시영,114-81-33003,195912
2018,(주)우진아이엔에스,721,사외이사,권중근,권중근,114-81-33003,196010
2019,(주)우진아이엔에스,721,사외이사,권중근,권중근,114-81-33003,196010
2019,(주)우진아이엔에스,721,사외이사,정시영,정시영,114-81-33003,195912
2018,(주)우진플라임,721,사외이사,구제현,구제현,131-81-39905,195112
2019,(주)우진플라임,721,사외이사,구제현,구제현,131-81-39905,195112
2017,(주)우진플라임,721,사외이사,구제현,구제현,131-81-39905,195112
2017,(주)웅진,721,사외이사,구본용,구본용,208-81-06344,195003
2017,(주)웅진,721,사외이사,배보경,배보경,208-81-06344,195809
2018,(주)웅진,721,사외이사,구본용,구본용,208-81-06344,195003
2018,(주)웅진,721,사외이사,배보경,배보경,208-81-06344,195809
2019,(주)웅진,721,사외이사,구본용,구본용,208-81-06344,195003
2019,(주)웅진,721,사외이사,변희찬,변희찬,208-81-06344,195812
2017,(주)웅진씽크빅,721,사외이사,김중현,김중현,141-81-09131,195507
2017,(주)웅진씽크빅,721,사외이사,신현웅,신현웅,141-81-09131,194306
2017,(주)웅진씽크빅,721,사외이사,문용호,문용호,141-81-09131,195806
